SID,CB,block,trial,eye,loc,locrep,eyerep,tarimg,urban,resp,corr,RT
1,1,1,1,2,2,99,99,9,2,2,1,2171.167757
1,1,1,2,2,2,1,1,8,2,2,1,1880.046154
1,1,1,3,1,2,1,0,4,1,1,1,1481.559138
1,1,1,4,1,1,0,1,7,2,2,1,1658.200532
1,1,1,5,2,3,0,0,10,2,2,1,1628.851671
1,1,1,6,2,3,1,1,2,1,1,1,1111.54029
1,1,1,7,1,4,0,0,9,2,1,0,927.9443999
1,1,1,8,1,4,1,1,1,1,1,1,1326.80684
1,1,1,9,1,1,0,1,5,1,1,1,757.71793
1,1,1,10,2,1,1,0,8,2,2,1,1291.030552
1,1,1,11,2,3,0,1,3,1,1,1,1324.211247
1,1,1,12,1,3,1,0,4,1,1,1,1044.0709
1,1,1,13,2,4,0,0,6,2,2,1,790.9249141
1,1,1,14,1,2,0,0,5,1,1,1,1155.736867
1,1,1,15,2,2,1,0,7,2,2,1,1394.150554
1,1,1,16,2,2,1,1,2,1,1,1,1199.402206
1,1,1,17,2,4,0,1,1,1,1,1,946.9298039
1,1,1,18,1,4,1,0,2,1,1,1,770.5073814
1,1,1,19,2,1,0,0,5,1,1,1,647.4661388
1,1,1,20,2,1,1,1,10,2,2,1,762.3086287
1,1,1,21,1,3,0,0,3,1,1,1,1401.208926
1,1,1,22,1,3,1,1,6,2,2,1,948.9043911
1,1,1,23,2,3,1,0,1,1,2,0,1451.626141
1,1,1,24,1,1,0,0,4,1,1,1,709.3278805
1,1,1,25,1,4,0,1,2,1,1,1,1085.424379
1,1,1,26,2,4,1,0,7,2,2,1,1359.01034
1,1,1,27,2,4,1,1,8,2,2,1,957.2711391
1,1,1,28,2,1,0,1,3,1,1,1,802.962554
1,1,1,29,1,2,0,0,9,2,2,1,1527.267353
1,1,1,30,1,2,1,1,1,1,1,1,1391.404919
1,1,1,31,1,1,0,1,10,2,1,0,1412.271615
1,1,1,32,2,1,1,0,9,2,2,1,768.4128891
1,1,1,33,1,1,1,0,5,1,1,1,709.8472556
1,1,1,34,1,3,0,1,10,2,2,1,1438.135854
1,1,1,35,1,3,1,1,8,2,2,1,1016.874882
1,1,1,36,2,3,1,0,4,1,1,1,1476.751392
1,1,1,37,1,2,0,0,2,1,2,0,1157.92786
1,1,1,38,1,2,1,1,7,2,2,1,1412.296302
1,1,1,39,1,4,0,1,6,2,2,1,1408.754292
1,1,1,40,2,4,1,0,7,2,2,1,1068.98231
1,1,1,41,1,4,1,0,1,1,1,1,1006.343109
1,1,1,42,2,2,0,0,4,1,1,1,1035.069681
1,1,1,43,2,2,1,1,9,2,2,1,886.0244177
1,1,1,44,2,3,0,1,8,2,2,1,1326.541702
1,1,1,45,1,1,0,0,5,1,1,1,1030.382161
1,1,1,46,1,3,0,1,10,2,2,1,2010.425012
1,1,1,47,2,1,0,0,6,2,2,1,710.4833298
1,1,1,48,2,4,0,1,3,1,1,1,782.5523952
1,1,2,1,2,2,99,99,7,2,2,1,1267.03927
1,1,2,2,2,2,1,1,6,2,2,1,1020.565651
1,1,2,3,1,2,1,0,1,1,1,1,1368.068306
1,1,2,4,1,1,0,1,8,2,1,0,1837.445854
1,1,2,5,2,3,0,0,10,2,2,1,1672.208912
1,1,2,6,2,3,1,1,5,1,1,1,1162.294137
1,1,2,7,1,4,0,0,7,2,2,1,1176.569258
1,1,2,8,1,4,1,1,2,1,1,1,901.7948257
1,1,2,9,1,1,0,1,4,1,1,1,742.3389769
1,1,2,10,2,1,1,0,6,2,2,1,644.7073594
1,1,2,11,2,3,0,1,5,1,1,1,1279.652391
1,1,2,12,1,3,1,0,2,1,1,1,929.3960854
1,1,2,13,2,4,0,0,9,2,2,1,1153.140632
1,1,2,14,1,2,0,0,1,1,1,1,1375.773652
1,1,2,15,2,2,1,0,10,2,2,1,1149.111949
1,1,2,16,2,2,1,1,3,1,1,1,867.6103263
1,1,2,17,2,4,0,1,4,1,1,1,1205.224657
1,1,2,18,1,4,1,0,3,1,1,1,1289.030958
1,1,2,19,2,1,0,0,2,1,1,1,642.4830233
1,1,2,20,2,1,1,1,8,2,2,1,628.8757164
1,1,2,21,1,3,0,0,4,1,1,1,1200.482634
1,1,2,22,1,3,1,1,7,2,2,1,1316.595028
1,1,2,23,2,3,1,0,1,1,2,0,1861.041514
1,1,2,24,1,1,0,0,5,1,1,1,710.7039039
1,1,2,25,1,4,0,1,3,1,1,1,1287.168582
1,1,2,26,2,4,1,0,10,2,2,1,808.1027645
1,1,2,27,2,4,1,1,6,2,2,1,779.8946053
1,1,2,28,2,1,0,1,5,1,1,1,609.5103992
1,1,2,29,1,2,0,0,8,2,1,0,2070.309923
1,1,2,30,1,2,1,1,1,1,2,0,1894.697982
1,1,2,31,1,1,0,1,9,2,2,1,1327.604498
1,1,2,32,2,1,1,0,8,2,2,1,1999.491846
1,1,2,33,1,1,1,0,4,1,1,1,619.3480688
1,1,2,34,1,3,0,1,7,2,1,0,1038.916263
1,1,2,35,1,3,1,1,10,2,2,1,1600.929168
1,1,2,36,2,3,1,0,2,1,1,1,1429.767182
1,1,2,37,1,2,0,0,4,1,1,1,1376.785152
1,1,2,38,1,2,1,1,6,2,2,1,1279.071139
1,1,2,39,1,4,0,1,9,2,1,0,1104.534818
1,1,2,40,2,4,1,0,7,2,2,1,2312.086083
1,1,2,41,1,4,1,0,5,1,1,1,1039.938662
1,1,2,42,2,2,0,0,3,1,1,1,1507.257626
1,1,2,43,2,2,1,1,10,2,2,1,827.753738
1,1,2,44,2,3,0,1,6,2,2,1,911.1637753
1,1,2,45,1,1,0,0,1,1,1,1,911.5443298
1,1,2,46,1,3,0,1,8,2,1,0,1439.60934
1,1,2,47,2,1,0,0,9,2,2,1,946.5896453
1,1,2,48,2,4,0,1,2,1,1,1,785.4958413
1,1,3,1,2,2,99,99,6,2,2,1,2121.7085
1,1,3,2,2,2,1,1,10,2,2,1,1169.697797
1,1,3,3,1,2,1,0,3,1,1,1,1703.449003
1,1,3,4,1,1,0,1,8,2,2,1,1367.85735
1,1,3,5,2,3,0,0,7,2,2,1,1893.694177
1,1,3,6,2,3,1,1,4,1,1,1,1341.778629
1,1,3,7,1,4,0,0,9,2,1,0,1500.774414
1,1,3,8,1,4,1,1,5,1,1,1,1075.859221
1,1,3,9,1,1,0,1,1,1,2,0,2093.853645
1,1,3,10,2,1,1,0,10,2,2,1,1869.920584
1,1,3,11,2,3,0,1,2,1,1,1,1127.740625
1,1,3,12,1,3,1,0,1,1,1,1,909.9839603
1,1,3,13,2,4,0,0,6,2,2,1,629.7368532
1,1,3,14,1,2,0,0,4,1,1,1,1273.703302
1,1,3,15,2,2,1,0,7,2,2,1,1242.384983
1,1,3,16,2,2,1,1,5,1,2,0,1525.63613
1,1,3,17,2,4,0,1,3,1,1,1,1700.505878
1,1,3,18,1,4,1,0,2,1,1,1,676.2097031
1,1,3,19,2,1,0,0,1,1,1,1,725.7160884
1,1,3,20,2,1,1,1,8,2,2,1,693.9668812
1,1,3,21,1,3,0,0,4,1,1,1,830.648132
1,1,3,22,1,3,1,1,6,2,2,1,1274.036727
1,1,3,23,2,3,1,0,3,1,1,1,1227.931929
1,1,3,24,1,1,0,0,5,1,1,1,1575.704531
1,1,3,25,1,4,0,1,2,1,1,1,1180.924315
1,1,3,26,2,4,1,0,7,2,2,1,770.7244289
1,1,3,27,2,4,1,1,8,2,2,1,712.3691103
1,1,3,28,2,1,0,1,3,1,1,1,752.2138364
1,1,3,29,1,2,0,0,9,2,2,1,2078.967777
1,1,3,30,1,2,1,1,4,1,2,0,1240.972091
1,1,3,31,1,1,0,1,10,2,2,1,1859.003768
1,1,3,32,2,1,1,0,6,2,2,1,636.3341993
1,1,3,33,1,1,1,0,5,1,1,1,838.8552203
1,1,3,34,1,3,0,1,9,2,1,0,1658.201173
1,1,3,35,1,3,1,1,7,2,1,0,2035.697099
1,1,3,36,2,3,1,0,1,1,2,0,1717.929309
1,1,3,37,1,2,0,0,4,1,1,1,701.2653837
1,1,3,38,1,2,1,1,8,2,1,0,2469.141265
1,1,3,39,1,4,0,1,10,2,2,1,1582.508665
1,1,3,40,2,4,1,0,9,2,2,1,858.8970076
1,1,3,41,1,4,1,0,1,1,1,1,693.4067896
1,1,3,42,2,2,0,0,2,1,1,1,758.5130227
1,1,3,43,2,2,1,1,7,2,2,1,1388.349583
1,1,3,44,2,3,0,1,10,2,2,1,1761.493338
1,1,3,45,1,1,0,0,5,1,1,1,1471.688447
1,1,3,46,1,3,0,1,6,2,2,1,784.9767868
1,1,3,47,2,1,0,0,8,2,2,1,677.9800669
1,1,3,48,2,4,0,1,3,1,1,1,870.741004
1,1,4,1,2,2,99,99,9,2,2,1,1155.676593
1,1,4,2,2,2,1,1,7,2,2,1,1336.873099
1,1,4,3,1,2,1,0,2,1,2,0,1047.594636
1,1,4,4,1,1,0,1,8,2,2,1,2257.550736
1,1,4,5,2,3,0,0,10,2,2,1,963.5084493
1,1,4,6,2,3,1,1,5,1,1,1,825.4607931
1,1,4,7,1,4,0,0,9,2,2,1,828.8091595
1,1,4,8,1,4,1,1,1,1,1,1,1472.67558
1,1,4,9,1,1,0,1,4,1,1,1,602.4844083
1,1,4,10,2,1,1,0,7,2,2,1,1670.276003
1,1,4,11,2,3,0,1,5,1,1,1,1008.264476
1,1,4,12,1,3,1,0,1,1,1,1,1428.360702
1,1,4,13,2,4,0,0,6,2,2,1,679.7555603
1,1,4,14,1,2,0,0,3,1,1,1,833.2135885
1,1,4,15,2,2,1,0,10,2,2,1,1083.987441
1,1,4,16,2,2,1,1,4,1,1,1,724.5616009
1,1,4,17,2,4,0,1,2,1,1,1,908.3569056
1,1,4,18,1,4,1,0,5,1,2,0,1300.886176
1,1,4,19,2,1,0,0,4,1,1,1,659.7140936
1,1,4,20,2,1,1,1,8,2,2,1,686.3115488
1,1,4,21,1,3,0,0,1,1,1,1,1255.481251
1,1,4,22,1,3,1,1,10,2,2,1,712.4386809
1,1,4,23,2,3,1,0,2,1,1,1,984.7044034
1,1,4,24,1,1,0,0,3,1,1,1,1333.780252
1,1,4,25,1,4,0,1,1,1,1,1,1076.106405
1,1,4,26,2,4,1,0,7,2,2,1,620.9273539
1,1,4,27,2,4,1,1,8,2,2,1,617.0637802
1,1,4,28,2,1,0,1,4,1,1,1,635.5977767
1,1,4,29,1,2,0,0,9,2,2,1,1230.036359
1,1,4,30,1,2,1,1,2,1,1,1,1105.152297
1,1,4,31,1,1,0,1,6,2,2,1,1672.636915
1,1,4,32,2,1,1,0,7,2,2,1,985.541495
1,1,4,33,1,1,1,0,3,1,1,1,694.7116394
1,1,4,34,1,3,0,1,9,2,2,1,966.5458318
1,1,4,35,1,3,1,1,8,2,2,1,1323.906675
1,1,4,36,2,3,1,0,5,1,1,1,866.9604663
1,1,4,37,1,2,0,0,1,1,1,1,1555.733596
1,1,4,38,1,2,1,1,10,2,2,1,1497.072744
1,1,4,39,1,4,0,1,6,2,2,1,713.9612194
1,1,4,40,2,4,1,0,8,2,2,1,688.775695
1,1,4,41,1,4,1,0,2,1,1,1,593.6053384
1,1,4,42,2,2,0,0,5,1,1,1,1133.79904
1,1,4,43,2,2,1,1,10,2,2,1,828.5933944
1,1,4,44,2,3,0,1,6,2,2,1,607.4790655
1,1,4,45,1,1,0,0,3,1,1,1,979.3836941
1,1,4,46,1,3,0,1,7,2,2,1,920.7879241
1,1,4,47,2,1,0,0,9,2,2,1,535.6876414
1,1,4,48,2,4,0,1,4,1,1,1,741.455398
1,1,5,1,2,2,99,99,10,2,2,1,1361.72135
1,1,5,2,2,2,1,1,9,2,2,1,639.2208989
1,1,5,3,1,2,1,0,2,1,1,1,737.1727977
1,1,5,4,1,1,0,1,8,2,2,1,1552.034492
1,1,5,5,2,3,0,0,7,2,2,1,861.3675659
1,1,5,6,2,3,1,1,3,1,1,1,790.575458
1,1,5,7,1,4,0,0,6,2,2,1,1163.143091
1,1,5,8,1,4,1,1,5,1,1,1,721.0292091
1,1,5,9,1,1,0,1,1,1,1,1,791.3631769
1,1,5,10,2,1,1,0,8,2,2,1,868.2210729
1,1,5,11,2,3,0,1,3,1,1,1,828.8918748
1,1,5,12,1,3,1,0,4,1,1,1,767.6989086
1,1,5,13,2,4,0,0,7,2,2,1,612.5500259
1,1,5,14,1,2,0,0,1,1,1,1,791.789898
1,1,5,15,2,2,1,0,9,2,2,1,572.5026794
1,1,5,16,2,2,1,1,2,1,1,1,577.023487
1,1,5,17,2,4,0,1,5,1,1,1,789.9275215
1,1,5,18,1,4,1,0,3,1,1,1,698.8240001
1,1,5,19,2,1,0,0,2,1,1,1,658.9754268
1,1,5,20,2,1,1,1,10,2,2,1,853.1521419
1,1,5,21,1,3,0,0,5,1,1,1,1030.838377
1,1,5,22,1,3,1,1,6,2,2,1,641.1220682
1,1,5,23,2,3,1,0,1,1,1,1,580.3776242
1,1,5,24,1,1,0,0,4,1,1,1,697.8266076
1,1,5,25,1,4,0,1,2,1,1,1,842.3600404
1,1,5,26,2,4,1,0,10,2,2,1,1172.086602
1,1,5,27,2,4,1,1,7,2,2,1,585.347595
1,1,5,28,2,1,0,1,1,1,1,1,597.7619422
1,1,5,29,1,2,0,0,9,2,1,0,1529.44456
1,1,5,30,1,2,1,1,5,1,1,1,951.7506948
1,1,5,31,1,1,0,1,8,2,2,1,1589.672835
1,1,5,32,2,1,1,0,10,2,2,1,634.1034512
1,1,5,33,1,1,1,0,3,1,1,1,1060.132415
1,1,5,34,1,3,0,1,8,2,2,1,597.6882037
1,1,5,35,1,3,1,1,6,2,2,1,592.8455119
1,1,5,36,2,3,1,0,4,1,1,1,636.6333209
1,1,5,37,1,2,0,0,1,1,1,1,854.978611
1,1,5,38,1,2,1,1,7,2,1,0,1576.990144
1,1,5,39,1,4,0,1,9,2,1,0,1245.798111
1,1,5,40,2,4,1,0,7,2,2,1,2152.321174
1,1,5,41,1,4,1,0,5,1,1,1,869.8115791
1,1,5,42,2,2,0,0,4,1,1,1,1118.400209
1,1,5,43,2,2,1,1,6,2,2,1,605.616689
1,1,5,44,2,3,0,1,8,2,2,1,1425.159491
1,1,5,45,1,1,0,0,2,1,1,1,716.3089871
1,1,5,46,1,3,0,1,10,2,2,1,987.157008
1,1,5,47,2,1,0,0,9,2,2,1,718.9654946
1,1,5,48,2,4,0,1,3,1,1,1,1110.900689
1,1,6,1,2,2,99,99,6,2,2,1,981.3015347
1,1,6,2,2,2,1,1,10,2,2,1,994.5770187
1,1,6,3,1,2,1,0,3,1,1,1,607.1254416
1,1,6,4,1,1,0,1,7,2,2,1,875.5314377
1,1,6,5,2,3,0,0,8,2,2,1,916.5290483
1,1,6,6,2,3,1,1,5,1,1,1,1083.358741
1,1,6,7,1,4,0,0,9,2,2,1,947.4190424
1,1,6,8,1,4,1,1,2,1,1,1,1017.486269
1,1,6,9,1,1,0,1,4,1,1,1,581.0079275
1,1,6,10,2,1,1,0,10,2,2,1,826.580335
1,1,6,11,2,3,0,1,2,1,1,1,1230.000131
1,1,6,12,1,3,1,0,3,1,1,1,593.369696
1,1,6,13,2,4,0,0,6,2,2,1,525.9660296
1,1,6,14,1,2,0,0,5,1,1,1,1364.330088
1,1,6,15,2,2,1,0,7,2,2,1,1241.838036
1,1,6,16,2,2,1,1,4,1,1,1,683.672995
1,1,6,17,2,4,0,1,1,1,1,1,1228.311201
1,1,6,18,1,4,1,0,4,1,1,1,526.9669488
1,1,6,19,2,1,0,0,1,1,1,1,629.4925545
1,1,6,20,2,1,1,1,8,2,2,1,688.3223639
1,1,6,21,1,3,0,0,5,1,1,1,520.3195888
1,1,6,22,1,3,1,1,7,2,2,1,751.9964683
1,1,6,23,2,3,1,0,2,1,2,0,573.2605823
1,1,6,24,1,1,0,0,3,1,1,1,817.3335347
1,1,6,25,1,4,0,1,2,1,1,1,1117.185128
1,1,6,26,2,4,1,0,9,2,2,1,724.2599145
1,1,6,27,2,4,1,1,8,2,2,1,1427.911859
1,1,6,28,2,1,0,1,3,1,1,1,558.1695298
1,1,6,29,1,2,0,0,10,2,2,1,1468.47858
1,1,6,30,1,2,1,1,4,1,2,0,1509.957735
1,1,6,31,1,1,0,1,6,2,2,1,701.3147564
1,1,6,32,2,1,1,0,9,2,2,1,997.5316859
1,1,6,33,1,1,1,0,1,1,1,1,681.722453
1,1,6,34,1,3,0,1,8,2,2,1,1682.384496
1,1,6,35,1,3,1,1,10,2,2,1,843.1541714
1,1,6,36,2,3,1,0,5,1,1,1,612.694938
1,1,6,37,1,2,0,0,2,1,1,1,2432.378164
1,1,6,38,1,2,1,1,6,2,2,1,635.1428426
1,1,6,39,1,4,0,1,7,2,1,0,1693.340104
1,1,6,40,2,4,1,0,6,2,2,1,821.3333641
1,1,6,41,1,4,1,0,4,1,1,1,704.3175139
1,1,6,42,2,2,0,0,1,1,1,1,767.586698
1,1,6,43,2,2,1,1,10,2,2,1,781.3183984
1,1,6,44,2,3,0,1,9,2,2,1,601.3501188
1,1,6,45,1,1,0,0,5,1,1,1,533.742229
1,1,6,46,1,3,0,1,7,2,2,1,788.3508013
1,1,6,47,2,1,0,0,8,2,2,1,560.1838716
1,1,6,48,2,4,0,1,3,1,1,1,598.3060036
1,1,7,1,2,2,99,99,8,2,2,1,675.1199772
1,1,7,2,2,2,1,1,7,2,2,1,467.9027794
1,1,7,3,1,2,1,0,3,1,1,1,693.0836229
1,1,7,4,1,1,0,1,9,2,2,1,1230.149853
1,1,7,5,2,3,0,0,6,2,2,1,1121.314481
1,1,7,6,2,3,1,1,1,1,1,1,728.9153749
1,1,7,7,1,4,0,0,9,2,1,0,1888.588592
1,1,7,8,1,4,1,1,2,1,1,1,656.38849
1,1,7,9,1,1,0,1,5,1,1,1,666.3553622
1,1,7,10,2,1,1,0,10,2,2,1,1282.881172
1,1,7,11,2,3,0,1,2,1,1,1,1635.131301
1,1,7,12,1,3,1,0,3,1,1,1,1365.381983
1,1,7,13,2,4,0,0,8,2,2,1,674.6349066
1,1,7,14,1,2,0,0,1,1,1,1,1627.158252
1,1,7,15,2,2,1,0,7,2,2,1,565.5690219
1,1,7,16,2,2,1,1,5,1,1,1,650.2746116
1,1,7,17,2,4,0,1,4,1,1,1,836.0018633
1,1,7,18,1,4,1,0,3,1,1,1,638.2437043
1,1,7,19,2,1,0,0,2,1,1,1,568.679181
1,1,7,20,2,1,1,1,6,2,2,1,685.4593889
1,1,7,21,1,3,0,0,4,1,1,1,909.4825389
1,1,7,22,1,3,1,1,10,2,1,0,1341.621534
1,1,7,23,2,3,1,0,5,1,1,1,931.807653
1,1,7,24,1,1,0,0,1,1,1,1,1986.356465
1,1,7,25,1,4,0,1,4,1,1,1,583.1729522
1,1,7,26,2,4,1,0,9,2,2,1,612.0649552
1,1,7,27,2,4,1,1,8,2,2,1,1800.514438
1,1,7,28,2,1,0,1,2,1,1,1,643.9398384
1,1,7,29,1,2,0,0,7,2,2,1,1438.051215
1,1,7,30,1,2,1,1,1,1,1,1,1048.339715
1,1,7,31,1,1,0,1,6,2,2,1,1394.115608
1,1,7,32,2,1,1,0,8,2,2,1,1357.980567
1,1,7,33,1,1,1,0,3,1,1,1,483.4336978
1,1,7,34,1,3,0,1,9,2,2,1,804.3982094
1,1,7,35,1,3,1,1,6,2,2,1,903.6209742
1,1,7,36,2,3,1,0,5,1,1,1,1134.90191
1,1,7,37,1,2,0,0,1,1,2,0,1125.636194
1,1,7,38,1,2,1,1,10,2,1,0,2067.760496
1,1,7,39,1,4,0,1,7,2,2,1,1003.39806
1,1,7,40,2,4,1,0,6,2,2,1,727.4803607
1,1,7,41,1,4,1,0,3,1,1,1,605.8972157
1,1,7,42,2,2,0,0,4,1,1,1,825.4264887
1,1,7,43,2,2,1,1,10,2,2,1,1356.807485
1,1,7,44,2,3,0,1,8,2,2,1,794.2861045
1,1,7,45,1,1,0,0,2,1,1,1,774.1308242
1,1,7,46,1,3,0,1,9,2,2,1,1099.160568
1,1,7,47,2,1,0,0,7,2,2,1,1314.783948
1,1,7,48,2,4,0,1,5,1,1,1,673.7769758
1,1,8,1,2,2,99,99,10,2,2,1,1649.430787
1,1,8,2,2,2,1,1,8,2,2,1,674.9122272
1,1,8,3,1,2,1,0,3,1,1,1,644.0616671
1,1,8,4,1,1,0,1,9,2,2,1,926.0720848
1,1,8,5,2,3,0,0,7,2,2,1,981.1457222
1,1,8,6,2,3,1,1,4,1,1,1,952.96257
1,1,8,7,1,4,0,0,9,2,2,1,1462.646511
1,1,8,8,1,4,1,1,5,1,1,1,1016.889629
1,1,8,9,1,1,0,1,2,1,2,0,707.6960168
1,1,8,10,2,1,1,0,8,2,2,1,1243.021057
1,1,8,11,2,3,0,1,5,1,1,1,1011.828608
1,1,8,12,1,3,1,0,4,1,1,1,831.788513
1,1,8,13,2,4,0,0,6,2,2,1,730.3244203
1,1,8,14,1,2,0,0,1,1,1,1,744.7592007
1,1,8,15,2,2,1,0,7,2,2,1,1295.134577
1,1,8,16,2,2,1,1,3,1,1,1,823.6394537
1,1,8,17,2,4,0,1,2,1,1,1,643.2640096
1,1,8,18,1,4,1,0,1,1,1,1,613.0312494
1,1,8,19,2,1,0,0,5,1,1,1,536.2009251
1,1,8,20,2,1,1,1,10,2,2,1,758.1709404
1,1,8,21,1,3,0,0,2,1,1,1,635.0710277
1,1,8,22,1,3,1,1,7,2,2,1,653.8913217
1,1,8,23,2,3,1,0,4,1,1,1,975.1386042
1,1,8,24,1,1,0,0,3,1,1,1,931.8788266
1,1,8,25,1,4,0,1,1,1,2,0,3074.818868
1,1,8,26,2,4,1,0,8,2,2,1,763.404446
1,1,8,27,2,4,1,1,10,2,2,1,592.9859355
1,1,8,28,2,1,0,1,2,1,1,1,532.7406687
1,1,8,29,1,2,0,0,9,2,2,1,851.0262307
1,1,8,30,1,2,1,1,3,1,1,1,1524.575579
1,1,8,31,1,1,0,1,6,2,2,1,1227.997011
1,1,8,32,2,1,1,0,7,2,2,1,879.0740889
1,1,8,33,1,1,1,0,4,1,1,1,616.0711967
1,1,8,34,1,3,0,1,8,2,2,1,642.7728475
1,1,8,35,1,3,1,1,9,2,2,1,2133.171622
1,1,8,36,2,3,1,0,5,1,1,1,859.4112531
1,1,8,37,1,2,0,0,1,1,1,1,1253.119697
1,1,8,38,1,2,1,1,10,2,1,0,1478.791703
1,1,8,39,1,4,0,1,6,2,2,1,934.563547
1,1,8,40,2,4,1,0,8,2,2,1,925.1163705
1,1,8,41,1,4,1,0,3,1,1,1,587.3019842
1,1,8,42,2,2,0,0,4,1,1,1,1031.772932
1,1,8,43,2,2,1,1,9,2,2,1,610.0624757
1,1,8,44,2,3,0,1,10,2,2,1,1477.472746
1,1,8,45,1,1,0,0,2,1,1,1,630.3552942
1,1,8,46,1,3,0,1,7,2,2,1,592.7919713
1,1,8,47,2,1,0,0,6,2,2,1,820.7460214
1,1,8,48,2,4,0,1,5,1,1,1,615.2042891
1,1,9,1,2,2,99,99,10,2,2,1,593.0247283
1,1,9,2,2,2,1,1,9,2,2,1,581.7453119
1,1,9,3,1,2,1,0,3,1,1,1,1050.170352
1,1,9,4,1,1,0,1,8,2,2,1,812.5456657
1,1,9,5,2,3,0,0,6,2,2,1,543.510328
1,1,9,6,2,3,1,1,4,1,1,1,1077.274679
1,1,9,7,1,4,0,0,8,2,2,1,1287.090996
1,1,9,8,1,4,1,1,2,1,1,1,1087.583954
1,1,9,9,1,1,0,1,1,1,1,1,936.2919119
1,1,9,10,2,1,1,0,6,2,2,1,525.3071928
1,1,9,11,2,3,0,1,2,1,1,1,1357.296082
1,1,9,12,1,3,1,0,3,1,1,1,1082.454323
1,1,9,13,2,4,0,0,7,2,1,0,666.750985
1,1,9,14,1,2,0,0,5,1,2,0,4162.592297
1,1,9,15,2,2,1,0,10,2,2,1,751.9361951
1,1,9,16,2,2,1,1,4,1,1,1,622.1632742
1,1,9,17,2,4,0,1,1,1,1,1,1048.308937
1,1,9,18,1,4,1,0,2,1,1,1,593.9025364
1,1,9,19,2,1,0,0,3,1,1,1,703.1316074
1,1,9,20,2,1,1,1,9,2,2,1,565.3606307
1,1,9,21,1,3,0,0,4,1,1,1,946.3588119
1,1,9,22,1,3,1,1,7,2,2,1,1921.31307
1,1,9,23,2,3,1,0,5,1,1,1,976.6544101
1,1,9,24,1,1,0,0,1,1,1,1,3142.968254
1,1,9,25,1,4,0,1,4,1,1,1,620.7987925
1,1,9,26,2,4,1,0,6,2,2,1,606.9167297
1,1,9,27,2,4,1,1,8,2,2,1,754.5920613
1,1,9,28,2,1,0,1,2,1,1,1,672.4150589
1,1,9,29,1,2,0,0,9,2,2,1,1961.451147
1,1,9,30,1,2,1,1,1,1,1,1,686.8870292
1,1,9,31,1,1,0,1,10,2,2,1,1839.152098
1,1,9,32,2,1,1,0,7,2,2,1,633.3647844
1,1,9,33,1,1,1,0,3,1,1,1,516.0081343
1,1,9,34,1,3,0,1,9,2,2,1,1755.268531
1,1,9,35,1,3,1,1,6,2,2,1,2457.96412
1,1,9,36,2,3,1,0,5,1,1,1,860.4669952
1,1,9,37,1,2,0,0,4,1,1,1,997.7929764
1,1,9,38,1,2,1,1,10,2,2,1,1457.246613
1,1,9,39,1,4,0,1,8,2,2,1,787.7522375
1,1,9,40,2,4,1,0,7,2,2,1,704.3470092
1,1,9,41,1,4,1,0,2,1,1,1,728.2574998
1,1,9,42,2,2,0,0,5,1,2,0,895.4052296
1,1,9,43,2,2,1,1,8,2,2,1,1087.608319
1,1,9,44,2,3,0,1,10,2,2,1,719.9237737
1,1,9,45,1,1,0,0,3,1,1,1,1478.320418
1,1,9,46,1,3,0,1,6,2,2,1,685.5892327
1,1,9,47,2,1,0,0,9,2,2,1,1966.610593
1,1,9,48,2,4,0,1,1,1,1,1,620.108216
1,1,10,1,2,2,99,99,9,2,2,1,613.8991188
1,1,10,2,2,2,1,1,8,2,2,1,1105.062849
1,1,10,3,1,2,1,0,2,1,1,1,569.0626209
1,1,10,4,1,1,0,1,6,2,2,1,1517.702195
1,1,10,5,2,3,0,0,7,2,2,1,1204.435014
1,1,10,6,2,3,1,1,3,1,1,1,831.9619586
1,1,10,7,1,4,0,0,10,2,2,1,1554.20144
1,1,10,8,1,4,1,1,4,1,1,1,838.7686578
1,1,10,9,1,1,0,1,5,1,1,1,1713.102327
1,1,10,10,2,1,1,0,6,2,2,1,560.6012953
1,1,10,11,2,3,0,1,2,1,1,1,998.6278238
1,1,10,12,1,3,1,0,1,1,1,1,601.4559174
1,1,10,13,2,4,0,0,8,2,2,1,844.0848787
1,1,10,14,1,2,0,0,4,1,1,1,622.0087441
1,1,10,15,2,2,1,0,9,2,2,1,584.1309107
1,1,10,16,2,2,1,1,3,1,1,1,643.2745894
1,1,10,17,2,4,0,1,5,1,1,1,1069.331125
1,1,10,18,1,4,1,0,3,1,1,1,1310.286544
1,1,10,19,2,1,0,0,5,1,1,1,549.1939587
1,1,10,20,2,1,1,1,7,2,2,1,785.7346897
1,1,10,21,1,3,0,0,2,1,1,1,997.7583514
1,1,10,22,1,3,1,1,9,2,2,1,1041.54071
1,1,10,23,2,3,1,0,4,1,1,1,1363.121739
1,1,10,24,1,1,0,0,1,1,1,1,888.0945442
1,1,10,25,1,4,0,1,2,1,1,1,670.8992531
1,1,10,26,2,4,1,0,10,2,2,1,1374.950347
1,1,10,27,2,4,1,1,6,2,2,1,651.3085527
1,1,10,28,2,1,0,1,4,1,1,1,595.9248932
1,1,10,29,1,2,0,0,7,2,2,1,2023.626437
1,1,10,30,1,2,1,1,3,1,1,1,1010.10409
1,1,10,31,1,1,0,1,8,2,1,0,613.0892783
1,1,10,32,2,1,1,0,10,2,2,1,599.9208755
1,1,10,33,1,1,1,0,5,1,1,1,699.4802722
1,1,10,34,1,3,0,1,6,2,2,1,746.8969742
