SID,CB,block,trial,eye,loc,locrep,eyerep,tarimg,urban,resp,corr,RT
1,2,2,46,1,1,1,1,127,2,2,1,997.9122481
1,2,2,47,1,2,0,1,29,1,1,1,954.4872073
1,2,2,48,2,2,1,0,3,1,99,99,99000
1,2,3,1,1,1,99,99,64,2,2,1,1440.945515
1,2,3,2,1,2,0,1,106,2,2,1,595.5904583
1,2,3,3,1,2,1,1,97,2,2,1,632.3928512
1,2,3,4,2,1,0,0,0,1,1,1,3291.997968
1,2,3,5,2,1,1,1,25,1,1,1,1044.52951
1,2,3,6,1,1,1,0,67,2,2,1,1183.525614
1,2,3,7,2,2,0,0,6,1,99,99,99000
1,2,3,8,2,2,1,1,70,2,2,1,2977.239917
1,2,3,9,1,1,0,0,72,2,2,1,783.3185056
1,2,3,10,1,2,0,1,43,1,1,1,675.7197888
1,2,3,11,1,2,1,1,77,2,2,1,709.3504788
1,2,3,12,2,2,1,0,90,2,99,99,99000
1,2,3,13,1,1,0,0,46,1,2,0,1866.360172
1,2,3,14,2,1,0,0,105,2,2,1,1059.560553
1,2,3,15,1,2,0,0,75,2,2,1,621.7854572
1,2,3,16,1,2,1,1,54,1,1,1,593.6883343
1,2,3,17,1,1,0,1,15,1,1,1,1526.339429
1,2,3,18,2,1,1,0,92,2,2,1,1021.916904
1,2,3,19,2,2,0,1,1,1,1,1,937.8323229
1,2,3,20,1,2,1,0,33,1,1,1,656.78351
1,2,3,21,2,1,0,0,5,1,1,1,2043.282695
1,2,3,22,2,1,1,1,22,1,1,1,1869.969815
1,2,3,23,1,1,1,0,3,1,1,1,735.7307854
1,2,3,24,1,2,0,1,122,2,2,1,758.3251181
1,2,3,25,1,2,1,1,35,1,1,1,725.0919724
1,2,3,26,2,2,1,0,119,2,2,1,724.1090103
1,2,3,27,2,1,0,1,11,1,1,1,1163.87183
1,2,3,28,2,1,1,1,112,2,2,1,962.0944201
1,2,3,29,1,1,1,0,121,2,2,1,792.2773706
1,2,3,30,2,2,0,0,81,2,2,1,2853.438042
1,2,3,31,2,1,0,1,103,2,2,1,751.572947
1,2,3,32,2,2,0,1,64,1,1,1,893.9385633
1,2,3,33,1,1,0,0,38,1,1,1,766.637011
1,2,3,34,1,1,1,1,78,2,2,1,700.5009386
