SID,CB,block,trial,eye,loc,locrep,eyerep,tarimg,urban,resp,corr,RT
1,1,1,1,2,4,99,99,3,1,1,1,1094.723775
1,1,1,2,2,3,0,1,5,1,1,1,877.78534
1,1,1,3,1,3,1,0,1,1,1,1,638.8976071
1,1,1,4,2,3,1,0,10,2,2,1,625.9347526
1,1,1,5,2,1,0,1,8,2,2,1,677.6540866
1,1,1,6,2,1,1,1,9,2,2,1,518.2603039
1,1,1,7,1,1,1,0,2,1,1,1,1006.179903
1,1,1,8,1,2,0,1,7,2,2,1,978.4716507
1,1,1,9,1,2,1,1,4,1,1,1,919.6881969
1,1,1,10,2,4,0,0,6,2,1,0,895.6723046
1,1,1,11,1,2,0,0,10,2,2,1,839.2606564
1,1,1,12,1,2,1,1,1,1,1,1,842.1233017
1,1,1,13,2,4,0,0,3,1,1,1,749.4414337
1,1,1,14,1,4,1,0,9,2,2,1,835.505778
1,1,1,15,2,1,0,0,4,1,1,1,614.2789861
1,1,1,16,1,3,0,0,5,1,1,1,986.3266936
1,1,1,17,2,3,1,0,2,1,1,1,1039.968671
1,1,1,18,1,1,0,0,3,1,1,1,1714.356796
1,1,1,19,2,1,1,0,5,1,1,1,466.0539767
1,1,1,20,1,1,1,0,6,2,2,1,955.5698475
1,1,1,21,1,4,0,1,7,2,2,1,1057.813637
1,1,1,22,1,4,1,1,8,2,2,1,1284.206592
1,1,1,23,2,2,0,0,6,2,2,1,1141.09164
1,1,1,24,2,2,1,1,1,1,1,1,804.0660527
1,1,1,25,2,3,0,1,7,2,2,1,848.4532451
1,1,1,26,1,2,0,0,9,2,2,1,1202.893872
1,1,1,27,1,3,0,1,10,2,2,1,806.8248229
1,1,1,28,2,3,1,0,8,2,2,1,779.3195117
1,1,1,29,2,4,0,1,4,1,1,1,696.6089718
1,1,1,30,2,4,1,1,2,1,1,1,681.946612
1,1,1,31,1,2,0,0,9,2,1,0,1210.685114
1,1,1,32,1,2,1,1,5,1,1,1,950.5203832
1,1,1,33,2,1,0,0,4,1,1,1,1053.191855
1,1,1,34,2,1,1,1,8,2,2,1,967.0483209
1,1,1,35,1,1,1,0,10,2,2,1,1796.721728
1,1,1,36,1,3,0,1,1,1,1,1,817.6088752
1,1,1,37,2,4,0,0,7,2,2,1,949.5992968
1,1,1,38,2,3,0,1,2,1,1,1,1019.509205
1,1,1,39,1,4,0,0,6,2,2,1,1167.051655
1,1,1,40,1,4,1,1,7,2,2,1,813.0537784
1,1,1,41,2,4,1,0,8,2,2,1,769.3818463
1,1,1,42,1,2,0,0,3,1,1,1,958.8848604
1,1,1,43,2,2,1,0,6,2,2,1,1021.135613
1,1,1,44,1,2,1,0,1,1,2,0,704.3841854
1,1,1,45,2,3,0,0,2,1,1,1,672.6940703
1,1,1,46,1,1,0,0,9,2,2,1,1114.273376
1,1,1,47,2,3,0,0,5,1,1,1,1202.696381
1,1,1,48,1,1,0,0,4,1,1,1,798.4404694
1,1,2,1,2,4,99,99,3,1,1,1,639.4028747
1,1,2,2,2,3,0,1,3,1,1,1,593.8050933
1,1,2,3,1,3,1,0,5,1,1,1,887.1282917
1,1,2,4,2,3,1,0,10,2,1,0,807.7766877
1,1,2,5,2,1,0,1,7,2,2,1,812.0833188
1,1,2,6,2,1,1,1,6,2,2,1,1120.407753
1,1,2,7,1,1,1,0,1,1,1,1,1007.61331
1,1,2,8,1,2,0,1,10,2,2,1,1276.278131
1,1,2,9,1,2,1,1,2,1,1,1,1069.908625
1,1,2,10,2,4,0,0,8,2,2,1,951.1372196
1,1,2,11,1,2,0,0,9,2,2,1,1133.715254
1,1,2,12,1,2,1,1,4,1,1,1,1260.321184
1,1,2,13,2,4,0,0,5,1,1,1,1174.652781
1,1,2,14,1,4,1,0,7,2,2,1,1732.634253
1,1,2,15,2,1,0,0,3,1,1,1,835.2977084
1,1,2,16,1,3,0,0,2,1,1,1,902.0545064
1,1,2,17,2,3,1,0,1,1,1,1,622.759521
1,1,2,18,1,1,0,0,5,1,1,1,930.3478552
1,1,2,19,2,1,1,0,3,1,1,1,753.9093271
1,1,2,20,1,1,1,0,6,2,2,1,799.715179
1,1,2,21,1,4,0,1,8,2,2,1,724.4778452
1,1,2,22,1,4,1,1,10,2,2,1,499.8186994
1,1,2,23,2,2,0,0,6,2,2,1,1060.155626
1,1,2,24,2,2,1,1,2,1,1,1,670.0994475
1,1,2,25,2,3,0,1,7,2,2,1,695.7269991
1,1,2,26,1,2,0,0,8,2,2,1,696.4948382
1,1,2,27,1,3,0,1,10,2,2,1,609.4728587
1,1,2,28,2,3,1,0,9,2,2,1,909.6312681
1,1,2,29,2,4,0,1,1,1,1,1,622.3077942
1,1,2,30,2,4,1,1,4,1,2,0,569.4031985
1,1,2,31,1,2,0,0,6,2,2,1,958.9015311
1,1,2,32,1,2,1,1,1,1,2,0,573.0013018
1,1,2,33,2,1,0,0,5,1,1,1,753.5669254
1,1,2,34,2,1,1,1,10,2,2,1,512.1086137
1,1,2,35,1,1,1,0,7,2,2,1,696.3989791
1,1,2,36,1,3,0,1,3,1,1,1,945.4789348
1,1,2,37,2,4,0,0,8,2,2,1,855.9434433
1,1,2,38,2,3,0,1,2,1,1,1,1354.376507
1,1,2,39,1,4,0,0,9,2,2,1,872.7551131
1,1,2,40,1,4,1,1,7,2,2,1,457.3288234
1,1,2,41,2,4,1,0,10,2,2,1,603.5593757
1,1,2,42,1,2,0,0,4,1,1,1,1263.854847
1,1,2,43,2,2,1,0,6,2,2,1,1306.167752
1,1,2,44,1,2,1,0,2,1,1,1,954.4275459
1,1,2,45,2,3,0,0,1,1,1,1,1008.607172
1,1,2,46,1,1,0,0,8,2,2,1,788.8923334
1,1,2,47,2,3,0,0,5,1,1,1,905.8808777
1,1,2,48,1,1,0,0,3,1,1,1,818.3898591
1,1,3,1,2,4,99,99,3,1,1,1,642.6329287
1,1,3,2,2,3,0,1,1,1,1,1,557.5217297
1,1,3,3,1,3,1,0,2,1,1,1,748.0699029
1,1,3,4,2,3,1,0,10,2,2,1,818.3677383
1,1,3,5,2,1,0,1,10,2,2,1,845.8166234
1,1,3,6,2,1,1,1,7,2,2,1,744.464105
1,1,3,7,1,1,1,0,4,1,1,1,751.7141728
1,1,3,8,1,2,0,1,8,2,2,1,1197.555226
1,1,3,9,1,2,1,1,5,1,1,1,986.943529
1,1,3,10,2,4,0,0,9,2,2,1,647.8987979
1,1,3,11,1,2,0,0,7,2,2,1,658.3693027
1,1,3,12,1,2,1,1,1,1,1,1,772.9068529
1,1,3,13,2,4,0,0,5,1,2,0,506.1794221
1,1,3,14,1,4,1,0,10,2,2,1,665.4863209
1,1,3,15,2,1,0,0,2,1,1,1,587.3873048
1,1,3,16,1,3,0,0,4,1,1,1,1295.286237
1,1,3,17,2,3,1,0,3,1,1,1,920.2514915
1,1,3,18,1,1,0,0,4,1,1,1,680.2346027
1,1,3,19,2,1,1,0,2,1,1,1,745.3733282
1,1,3,20,1,1,1,0,8,2,2,1,656.7028183
1,1,3,21,1,4,0,1,6,2,2,1,642.1440123
1,1,3,22,1,4,1,1,9,2,2,1,548.69687
1,1,3,23,2,2,0,0,6,2,2,1,939.2987117
1,1,3,24,2,2,1,1,1,1,2,0,570.0668423
1,1,3,25,2,3,0,1,10,2,2,1,742.8729627
1,1,3,26,1,2,0,0,9,2,2,1,989.45159
1,1,3,27,1,3,0,1,7,2,2,1,762.3414509
1,1,3,28,2,3,1,0,8,2,2,1,808.9465601
1,1,3,29,2,4,0,1,3,1,1,1,812.6353938
1,1,3,30,2,4,1,1,5,1,1,1,561.3881759
1,1,3,31,1,2,0,0,6,2,2,1,2287.452354
1,1,3,32,1,2,1,1,3,1,1,1,856.5567536
1,1,3,33,2,1,0,0,4,1,1,1,922.9368446
1,1,3,34,2,1,1,1,7,2,1,0,690.4768394
1,1,3,35,1,1,1,0,9,2,2,1,811.237894
1,1,3,36,1,3,0,1,1,1,1,1,839.4716112
1,1,3,37,2,4,0,0,8,2,2,1,1194.378071
1,1,3,38,2,3,0,1,2,1,1,1,870.9177496
1,1,3,39,1,4,0,0,10,2,2,1,768.6015032
1,1,3,40,1,4,1,1,6,2,2,1,742.3616033
1,1,3,41,2,4,1,0,7,2,2,1,493.1492405
1,1,3,42,1,2,0,0,5,1,1,1,982.3881108
1,1,3,43,2,2,1,0,10,2,2,1,875.1381384
1,1,3,44,1,2,1,0,1,1,1,1,980.4244312
1,1,3,45,2,3,0,0,4,1,2,0,809.988834
1,1,3,46,1,1,0,0,9,2,2,1,981.7247875
1,1,3,47,2,3,0,0,3,1,1,1,706.2305259
1,1,3,48,1,1,0,0,2,1,1,1,930.5049488
1,1,4,1,2,4,99,99,3,1,1,1,574.548522
1,1,4,2,2,3,0,1,2,1,1,1,1060.263348
1,1,4,3,1,3,1,0,4,1,1,1,726.6011853
1,1,4,4,2,3,1,0,10,2,2,1,637.7373524
1,1,4,5,2,1,0,1,7,2,2,1,945.0047649
1,1,4,6,2,1,1,1,6,2,2,1,639.5138018
1,1,4,7,1,1,1,0,1,1,1,1,730.5214927
1,1,4,8,1,2,0,1,8,2,2,1,698.1218876
1,1,4,9,1,2,1,1,3,1,1,1,650.600181
1,1,4,10,2,4,0,0,9,2,2,1,892.5172715
1,1,4,11,1,2,0,0,6,2,1,0,693.3218511
1,1,4,12,1,2,1,1,1,1,1,1,838.3277077
1,1,4,13,2,4,0,0,5,1,1,1,864.1242161
1,1,4,14,1,4,1,0,7,2,2,1,514.3948197
1,1,4,15,2,1,0,0,2,1,1,1,746.6986924
1,1,4,16,1,3,0,0,4,1,1,1,1513.693986
1,1,4,17,2,3,1,0,3,1,1,1,817.9445444
1,1,4,18,1,1,0,0,4,1,1,1,605.436814
1,1,4,19,2,1,1,0,5,1,1,1,954.1569594
1,1,4,20,1,1,1,0,10,2,2,1,680.2932722
1,1,4,21,1,4,0,1,8,2,2,1,609.5741689
1,1,4,22,1,4,1,1,9,2,2,1,445.9414016
1,1,4,23,2,2,0,0,10,2,2,1,897.1326426
1,1,4,24,2,2,1,1,2,1,1,1,866.0199288
1,1,4,25,2,3,0,1,7,2,1,0,531.4241769
1,1,4,26,1,2,0,0,9,2,2,1,873.9509545
1,1,4,27,1,3,0,1,8,2,2,1,643.3299147
1,1,4,28,2,3,1,0,6,2,2,1,854.6309033
1,1,4,29,2,4,0,1,3,1,1,1,952.5180468
1,1,4,30,2,4,1,1,1,1,1,1,727.0606058
1,1,4,31,1,2,0,0,9,2,2,1,814.3044421
1,1,4,32,1,2,1,1,4,1,1,1,1146.607898
1,1,4,33,2,1,0,0,1,1,1,1,977.8490439
1,1,4,34,2,1,1,1,8,2,2,1,743.0710942
1,1,4,35,1,1,1,0,10,2,2,1,798.3151143
1,1,4,36,1,3,0,1,2,1,1,1,1346.411819
1,1,4,37,2,4,0,0,6,2,2,1,793.6109379
1,1,4,38,2,3,0,1,3,1,1,1,958.1968505
1,1,4,39,1,4,0,0,7,2,2,1,788.4854907
1,1,4,40,1,4,1,1,10,2,2,1,625.151203
1,1,4,41,2,4,1,0,6,2,2,1,516.8996742
1,1,4,42,1,2,0,0,5,1,1,1,1028.488594
1,1,4,43,2,2,1,0,9,2,2,1,848.4253529
1,1,4,44,1,2,1,0,1,1,2,0,810.6011814
1,1,4,45,2,3,0,0,3,1,1,1,837.6018675
1,1,4,46,1,1,0,0,8,2,2,1,784.5020248
1,1,4,47,2,3,0,0,4,1,2,0,1005.712788
1,1,4,48,1,1,0,0,2,1,1,1,713.259059
1,1,5,1,2,4,99,99,3,1,1,1,526.5023112
1,1,5,2,2,3,0,1,1,1,1,1,878.4925854
1,1,5,3,1,3,1,0,5,1,2,0,1215.720152
1,1,5,4,2,3,1,0,10,2,2,1,842.7071152
1,1,5,5,2,1,0,1,9,2,2,1,749.4875994
1,1,5,6,2,1,1,1,7,2,2,1,571.4662652
1,1,5,7,1,1,1,0,4,1,1,1,833.5154876
1,1,5,8,1,2,0,1,10,2,2,1,1068.460471
1,1,5,9,1,2,1,1,3,1,1,1,837.9436275
1,1,5,10,2,4,0,0,6,2,2,1,887.8009124
1,1,5,11,1,2,0,0,7,2,2,1,769.1215184
1,1,5,12,1,2,1,1,5,1,1,1,726.1824803
1,1,5,13,2,4,0,0,1,1,1,1,565.8753058
1,1,5,14,1,4,1,0,8,2,2,1,627.0465963
1,1,5,15,2,1,0,0,3,1,1,1,622.6479514
1,1,5,16,1,3,0,0,2,1,1,1,1202.32256
1,1,5,17,2,3,1,0,4,1,1,1,1014.494366
1,1,5,18,1,1,0,0,1,1,1,1,554.4218393
1,1,5,19,2,1,1,0,4,1,1,1,584.6060924
1,1,5,20,1,1,1,0,9,2,2,1,726.0744376
1,1,5,21,1,4,0,1,10,2,2,1,669.4963975
1,1,5,22,1,4,1,1,6,2,2,1,990.727582
1,1,5,23,2,2,0,0,8,2,2,1,843.9901602
1,1,5,24,2,2,1,1,3,1,1,1,582.8722827
1,1,5,25,2,3,0,1,10,2,2,1,547.4359468
1,1,5,26,1,2,0,0,9,2,2,1,914.6271907
1,1,5,27,1,3,0,1,7,2,2,1,1522.688444
1,1,5,28,2,3,1,0,6,2,2,1,946.5365969
1,1,5,29,2,4,0,1,2,1,1,1,545.2215569
1,1,5,30,2,4,1,1,5,1,1,1,504.0785242
1,1,5,31,1,2,0,0,8,2,2,1,1136.482681
1,1,5,32,1,2,1,1,4,1,1,1,767.5162693
1,1,5,33,2,1,0,0,3,1,1,1,565.0680335
1,1,5,34,2,1,1,1,10,2,2,1,650.3215786
1,1,5,35,1,1,1,0,6,2,2,1,556.7115713
1,1,5,36,1,3,0,1,5,1,1,1,1091.185303
1,1,5,37,2,4,0,0,9,2,2,1,1267.776117
1,1,5,38,2,3,0,1,2,1,1,1,925.3795035
1,1,5,39,1,4,0,0,7,2,2,1,1085.178205
1,1,5,40,1,4,1,1,10,2,2,1,949.9378512
1,1,5,41,2,4,1,0,6,2,2,1,628.0590538
1,1,5,42,1,2,0,0,1,1,1,1,712.0619351
1,1,5,43,2,2,1,0,9,2,2,1,792.2862144
1,1,5,44,1,2,1,0,2,1,1,1,996.794953
1,1,5,45,2,3,0,0,1,1,2,0,562.0088587
1,1,5,46,1,1,0,0,8,2,2,1,903.0644
1,1,5,47,2,3,0,0,5,1,1,1,1943.90799
1,1,5,48,1,1,0,0,4,1,1,1,1222.401474
1,1,6,1,2,4,99,99,3,1,1,1,586.9391039
1,1,6,2,2,3,0,1,2,1,1,1,927.8151086
1,1,6,3,1,3,1,0,5,1,1,1,655.3614251
1,1,6,4,2,3,1,0,10,2,1,0,545.5697291
1,1,6,5,2,1,0,1,9,2,2,1,743.5792461
1,1,6,6,2,1,1,1,7,2,2,1,550.737815
1,1,6,7,1,1,1,0,4,1,1,1,636.6816144
1,1,6,8,1,2,0,1,10,2,2,1,1079.998896
1,1,6,9,1,2,1,1,1,1,1,1,777.5635803
1,1,6,10,2,4,0,0,8,2,2,1,870.7215413
1,1,6,11,1,2,0,0,9,2,2,1,944.3090623
1,1,6,12,1,2,1,1,2,1,1,1,815.285801
1,1,6,13,2,4,0,0,1,1,1,1,802.8179538
1,1,6,14,1,4,1,0,8,2,2,1,927.1194041
1,1,6,15,2,1,0,0,3,1,1,1,757.977752
1,1,6,16,1,3,0,0,4,1,2,0,996.2448021
1,1,6,17,2,3,1,0,5,1,1,1,952.6241664
1,1,6,18,1,1,0,0,1,1,1,1,814.7157729
1,1,6,19,2,1,1,0,4,1,1,1,738.096009
1,1,6,20,1,1,1,0,10,2,2,1,641.4053477
1,1,6,21,1,4,0,1,6,2,2,1,635.8829979
1,1,6,22,1,4,1,1,7,2,2,1,478.6930252
1,1,6,23,2,2,0,0,10,2,2,1,824.5867537
1,1,6,24,2,2,1,1,3,1,1,1,676.2033673
1,1,6,25,2,3,0,1,8,2,1,0,541.3775519
1,1,6,26,1,2,0,0,9,2,2,1,1044.611934
1,1,6,27,1,3,0,1,6,2,2,1,870.3384232
1,1,6,28,2,3,1,0,7,2,2,1,1144.046939
1,1,6,29,2,4,0,1,2,1,1,1,726.8272089
1,1,6,30,2,4,1,1,5,1,1,1,518.7873719
1,1,6,31,1,2,0,0,8,2,2,1,726.2934083
1,1,6,32,1,2,1,1,2,1,1,1,861.5459437
1,1,6,33,2,1,0,0,5,1,2,0,792.1178993
1,1,6,34,2,1,1,1,9,2,2,1,828.1085538
1,1,6,35,1,1,1,0,7,2,2,1,679.5190219
1,1,6,36,1,3,0,1,4,1,1,1,1024.329439
1,1,6,37,2,4,0,0,10,2,2,1,579.5656051
1,1,6,38,2,3,0,1,1,1,1,1,632.7161016
1,1,6,39,1,4,0,0,6,2,2,1,738.9484867
1,1,6,40,1,4,1,1,7,2,2,1,985.9111942
1,1,6,41,2,4,1,0,9,2,1,0,726.7749505
1,1,6,42,1,2,0,0,3,1,1,1,885.4432125
1,1,6,43,2,2,1,0,6,2,2,1,734.7143106
1,1,6,44,1,2,1,0,2,1,1,1,772.4368526
1,1,6,45,2,3,0,0,4,1,1,1,626.2056595
1,1,6,46,1,1,0,0,8,2,2,1,949.0141999
1,1,6,47,2,3,0,0,5,1,1,1,850.707069
1,1,6,48,1,1,0,0,1,1,1,1,813.1656675
1,1,7,1,2,4,99,99,3,1,1,1,774.7791614
1,1,7,2,2,3,0,1,2,1,1,1,604.2124387
1,1,7,3,1,3,1,0,1,1,1,1,855.9411988
1,1,7,4,2,3,1,0,10,2,2,1,954.1970342
1,1,7,5,2,1,0,1,6,2,2,1,648.714086
1,1,7,6,2,1,1,1,7,2,2,1,706.922383
1,1,7,7,1,1,1,0,4,1,1,1,978.9054235
1,1,7,8,1,2,0,1,10,2,2,1,1008.41417
1,1,7,9,1,2,1,1,5,1,1,1,1093.010805
1,1,7,10,2,4,0,0,9,2,2,1,613.6887604
1,1,7,11,1,2,0,0,8,2,2,1,753.8952203
1,1,7,12,1,2,1,1,1,1,1,1,632.1168989
1,1,7,13,2,4,0,0,3,1,1,1,922.7480106
1,1,7,14,1,4,1,0,9,2,2,1,738.2983081
1,1,7,15,2,1,0,0,4,1,1,1,841.1897114
1,1,7,16,1,3,0,0,2,1,1,1,811.725528
1,1,7,17,2,3,1,0,5,1,1,1,775.6970422
1,1,7,18,1,1,0,0,2,1,1,1,924.8652598
1,1,7,19,2,1,1,0,4,1,1,1,620.9003562
1,1,7,20,1,1,1,0,7,2,2,1,704.1007737
1,1,7,21,1,4,0,1,10,2,2,1,518.9274745
1,1,7,22,1,4,1,1,6,2,2,1,605.7763305
1,1,7,23,2,2,0,0,10,2,2,1,665.4061712
1,1,7,24,2,2,1,1,1,1,1,1,818.6267829
1,1,7,25,2,3,0,1,8,2,2,1,1173.595119
1,1,7,26,1,2,0,0,9,2,2,1,538.8117824
1,1,7,27,1,3,0,1,7,2,2,1,624.7549411
1,1,7,28,2,3,1,0,6,2,2,1,1012.337363
1,1,7,29,2,4,0,1,3,1,1,1,568.6167637
1,1,7,30,2,4,1,1,5,1,1,1,509.7041074
1,1,7,31,1,2,0,0,10,2,2,1,972.7168642
1,1,7,32,1,2,1,1,4,1,1,1,649.2523747
1,1,7,33,2,1,0,0,1,1,1,1,522.9282528
1,1,7,34,2,1,1,1,9,2,1,0,546.9855024
1,1,7,35,1,1,1,0,7,2,2,1,712.6133684
1,1,7,36,1,3,0,1,5,1,1,1,968.8606774
1,1,7,37,2,4,0,0,8,2,2,1,774.4425312
1,1,7,38,2,3,0,1,3,1,1,1,764.0063306
1,1,7,39,1,4,0,0,6,2,2,1,602.5334522
1,1,7,40,1,4,1,1,9,2,2,1,534.857491
1,1,7,41,2,4,1,0,7,2,2,1,597.6038929
1,1,7,42,1,2,0,0,2,1,1,1,802.2565814
1,1,7,43,2,2,1,0,8,2,2,1,518.4446489
1,1,7,44,1,2,1,0,3,1,1,1,902.0048138
1,1,7,45,2,3,0,0,4,1,1,1,870.3307286
1,1,7,46,1,1,0,0,10,2,2,1,744.1556863
1,1,7,47,2,3,0,0,2,1,1,1,815.1979567
1,1,7,48,1,1,0,0,1,1,2,0,858.6313613
1,1,8,1,2,4,99,99,3,1,1,1,599.185097
1,1,8,2,2,3,0,1,4,1,1,1,1003.535586
1,1,8,3,1,3,1,0,3,1,1,1,887.8419492
1,1,8,4,2,3,1,0,10,2,2,1,807.9812312
1,1,8,5,2,1,0,1,6,2,2,1,836.2835553
1,1,8,6,2,1,1,1,10,2,2,1,535.4108484
1,1,8,7,1,1,1,0,2,1,1,1,821.358623
1,1,8,8,1,2,0,1,8,2,2,1,824.8307314
1,1,8,9,1,2,1,1,5,1,1,1,1028.521296
1,1,8,10,2,4,0,0,9,2,2,1,792.1461118
1,1,8,11,1,2,0,0,7,2,2,1,868.7155414
1,1,8,12,1,2,1,1,2,1,1,1,837.8269291
1,1,8,13,2,4,0,0,4,1,1,1,737.1681901
1,1,8,14,1,4,1,0,10,2,2,1,591.5535139
1,1,8,15,2,1,0,0,1,1,1,1,635.2969389
1,1,8,16,1,3,0,0,3,1,1,1,637.9438192
1,1,8,17,2,3,1,0,5,1,1,1,943.7954593
1,1,8,18,1,1,0,0,3,1,2,0,662.0828221
1,1,8,19,2,1,1,0,5,1,1,1,743.6674116
1,1,8,20,1,1,1,0,6,2,2,1,733.5909251
1,1,8,21,1,4,0,1,9,2,2,1,611.8231835
1,1,8,22,1,4,1,1,8,2,2,1,775.6316392
1,1,8,23,2,2,0,0,6,2,2,1,1036.332736
1,1,8,24,2,2,1,1,2,1,1,1,646.5545185
1,1,8,25,2,3,0,1,7,2,2,1,808.9981768
1,1,8,26,1,2,0,0,9,2,2,1,1004.383255
1,1,8,27,1,3,0,1,8,2,2,1,1408.389741
1,1,8,28,2,3,1,0,10,2,2,1,604.0242463
1,1,8,29,2,4,0,1,4,1,1,1,791.1644317
1,1,8,30,2,4,1,1,1,1,1,1,547.3625287
1,1,8,31,1,2,0,0,8,2,2,1,1274.022063
1,1,8,32,1,2,1,1,4,1,2,0,874.9634111
1,1,8,33,2,1,0,0,5,1,1,1,827.0374266
1,1,8,34,2,1,1,1,10,2,2,1,533.7478919
1,1,8,35,1,1,1,0,7,2,1,0,587.7130348
1,1,8,36,1,3,0,1,2,1,1,1,951.10003
1,1,8,37,2,4,0,0,9,2,2,1,676.9522913
1,1,8,38,2,3,0,1,3,1,1,1,717.8414073
1,1,8,39,1,4,0,0,6,2,2,1,660.6741017
1,1,8,40,1,4,1,1,7,2,2,1,613.8804797
1,1,8,41,2,4,1,0,10,2,2,1,697.47716
1,1,8,42,1,2,0,0,1,1,1,1,841.75942
1,1,8,43,2,2,1,0,9,2,2,1,820.3807902
1,1,8,44,1,2,1,0,2,1,1,1,838.9188955
1,1,8,45,2,3,0,0,5,1,1,1,992.4783828
1,1,8,46,1,1,0,0,6,2,1,0,989.0604569
1,1,8,47,2,3,0,0,3,1,1,1,928.7134316
1,1,8,48,1,1,0,0,1,1,1,1,735.7434398
1,1,9,1,2,4,99,99,3,1,1,1,964.8073204
1,1,9,2,2,3,0,1,4,1,1,1,1010.158239
1,1,9,3,1,3,1,0,1,1,1,1,733.7467382
1,1,9,4,2,3,1,0,10,2,2,1,739.9163805
1,1,9,5,2,1,0,1,9,2,2,1,546.2061213
1,1,9,6,2,1,1,1,10,2,2,1,440.7678647
1,1,9,7,1,1,1,0,2,1,1,1,554.8960082
1,1,9,8,1,2,0,1,8,2,2,1,832.5148923
1,1,9,9,1,2,1,1,3,1,1,1,1299.103952
1,1,9,10,2,4,0,0,6,2,2,1,690.8939406
1,1,9,11,1,2,0,0,7,2,2,1,755.2956045
1,1,9,12,1,2,1,1,1,1,1,1,833.1330111
1,1,9,13,2,4,0,0,3,1,1,1,459.4592173
1,1,9,14,1,4,1,0,8,2,2,1,716.613505
1,1,9,15,2,1,0,0,5,1,1,1,643.5479233
1,1,9,16,1,3,0,0,2,1,1,1,1109.848122
1,1,9,17,2,3,1,0,4,1,1,1,893.3963589
1,1,9,18,1,1,0,0,2,1,1,1,653.6205616
1,1,9,19,2,1,1,0,4,1,1,1,623.4629191
1,1,9,20,1,1,1,0,10,2,1,0,1170.223039
1,1,9,21,1,4,0,1,6,2,2,1,575.147084
1,1,9,22,1,4,1,1,9,2,2,1,571.9535779
1,1,9,23,2,2,0,0,8,2,2,1,784.5196584
1,1,9,24,2,2,1,1,3,1,1,1,716.9004437
1,1,9,25,2,3,0,1,7,2,2,1,899.8702532
1,1,9,26,1,2,0,0,6,2,2,1,1563.751326
1,1,9,27,1,3,0,1,9,2,2,1,1168.98039
1,1,9,28,2,3,1,0,10,2,2,1,518.2359386
1,1,9,29,2,4,0,1,5,1,1,1,621.1824855
1,1,9,30,2,4,1,1,1,1,1,1,527.6147975
1,1,9,31,1,2,0,0,7,2,2,1,1526.698199
1,1,9,32,1,2,1,1,2,1,1,1,1133.559122
1,1,9,33,2,1,0,0,1,1,1,1,675.7420227
1,1,9,34,2,1,1,1,8,2,2,1,557.1363671
1,1,9,35,1,1,1,0,6,2,2,1,866.2190223
1,1,9,36,1,3,0,1,5,1,1,1,963.5387035
1,1,9,37,2,4,0,0,9,2,2,1,760.7951928
1,1,9,38,2,3,0,1,3,1,1,1,877.6987782
1,1,9,39,1,4,0,0,10,2,2,1,686.9553598
1,1,9,40,1,4,1,1,7,2,2,1,887.1568255
1,1,9,41,2,4,1,0,9,2,2,1,639.1380588
1,1,9,42,1,2,0,0,4,1,1,1,777.7120192
1,1,9,43,2,2,1,0,8,2,2,1,806.6581106
1,1,9,44,1,2,1,0,1,1,1,1,650.3526773
1,1,9,45,2,3,0,0,5,1,1,1,675.39417
1,1,9,46,1,1,0,0,6,2,2,1,868.3234472
1,1,9,47,2,3,0,0,4,1,1,1,805.422836
1,1,9,48,1,1,0,0,2,1,2,0,848.9001626
1,1,10,1,2,4,99,99,3,1,1,1,789.7605207
1,1,10,2,2,3,0,1,5,1,1,1,1241.958449
1,1,10,3,1,3,1,0,4,1,1,1,1252.336299
1,1,10,4,2,3,1,0,10,2,2,1,758.2108295
1,1,10,5,2,1,0,1,9,2,2,1,859.5460355
1,1,10,6,2,1,1,1,10,2,2,1,517.4174448
1,1,10,7,1,1,1,0,3,1,1,1,987.9431631
1,1,10,8,1,2,0,1,8,2,2,1,976.7679777
1,1,10,9,1,2,1,1,1,1,1,1,924.7039976
1,1,10,10,2,4,0,0,6,2,2,1,931.5209342
1,1,10,11,1,2,0,0,7,2,2,1,1538.045867
1,1,10,12,1,2,1,1,4,1,1,1,1103.988179
1,1,10,13,2,4,0,0,3,1,1,1,535.9866479
1,1,10,14,1,4,1,0,6,2,2,1,669.8586764
1,1,10,15,2,1,0,0,5,1,1,1,654.7830608
1,1,10,16,1,3,0,0,2,1,2,0,752.2553476
1,1,10,17,2,3,1,0,1,1,1,1,717.6118568
1,1,10,18,1,1,0,0,3,1,1,1,828.817402
1,1,10,19,2,1,1,0,5,1,1,1,783.7085379
1,1,10,20,1,1,1,0,8,2,2,1,748.225715
1,1,10,21,1,4,0,1,9,2,2,1,593.5226437
1,1,10,22,1,4,1,1,10,2,2,1,517.4232144
1,1,10,23,2,2,0,0,9,2,2,1,836.6211485
1,1,10,24,2,2,1,1,1,1,1,1,958.9852085
1,1,10,25,2,3,0,1,7,2,2,1,812.1391041
1,1,10,26,1,2,0,0,6,2,2,1,879.9070772
1,1,10,27,1,3,0,1,10,2,2,1,592.6413117
1,1,10,28,2,3,1,0,8,2,2,1,709.2880961
1,1,10,29,2,4,0,1,4,1,2,0,732.7788435
1,1,10,30,2,4,1,1,2,1,1,1,2106.925525
1,1,10,31,1,2,0,0,7,2,1,0,1034.53128
1,1,10,32,1,2,1,1,3,1,1,1,844.180597
1,1,10,33,2,1,0,0,5,1,1,1,902.8056748
1,1,10,34,2,1,1,1,9,2,2,1,798.1929649
