SID,CB,block,trial,eye,loc,locrep,eyerep,tarimg,urban,resp,corr,RT
1,2,1,36,2,1,0,1,90,2,2,1,1027.580635
1,2,1,37,1,1,1,0,20,1,1,1,911.2705565
1,2,1,38,2,2,0,0,58,1,1,1,4359.737043
1,2,1,39,2,2,1,1,54,1,1,1,4630.581778
1,2,1,40,2,1,0,1,66,2,2,1,1450.804948
1,2,1,41,1,2,0,0,88,2,2,1,2661.066093
1,2,1,42,1,2,1,1,38,1,1,1,3103.277661
1,2,1,43,2,2,1,0,82,2,2,1,4199.992306
1,2,1,44,2,1,0,1,3,1,1,1,836.7809127
1,2,1,45,1,1,1,0,32,1,99,99,99000
1,2,1,46,1,1,1,1,81,2,99,99,99000
1,2,1,47,1,2,0,1,9,1,1,1,1104.207082
1,2,1,48,2,2,1,0,60,1,1,1,1312.563219
1,2,2,1,1,1,99,99,110,2,2,1,1141.167852
1,2,2,2,1,2,0,1,92,2,2,1,972.2792623
1,2,2,3,1,2,1,1,71,2,2,1,825.521417
1,2,2,4,2,1,0,0,22,1,1,1,789.0893174
1,2,2,5,2,1,1,1,52,1,1,1,858.0098073
1,2,2,6,1,1,1,0,120,2,2,1,660.5169047
1,2,2,7,2,2,0,0,12,1,99,99,99000
1,2,2,8,2,2,1,1,123,2,2,1,2027.425465
1,2,2,9,1,1,0,0,78,2,2,1,1014.732563
1,2,2,10,1,2,0,1,41,1,1,1,746.627361
1,2,2,11,1,2,1,1,86,2,2,1,681.4793795
1,2,2,12,2,2,1,0,84,2,2,1,3658.532707
1,2,2,13,1,1,0,0,35,1,99,99,99000
1,2,2,14,2,1,0,0,99,2,2,1,1057.476007
1,2,2,15,1,2,0,0,91,2,2,1,563.8288697
1,2,2,16,1,2,1,1,63,1,1,1,721.6150579
1,2,2,17,1,1,0,1,59,1,1,1,769.2364412
1,2,2,18,2,1,1,0,113,2,2,1,4167.199665
1,2,2,19,2,2,0,1,36,1,99,99,99000
1,2,2,20,1,2,1,0,19,1,1,1,801.2929829
1,2,2,21,2,1,0,0,46,1,1,1,1253.920866
1,2,2,22,2,1,1,1,44,1,2,0,2280.431657
1,2,2,23,1,1,1,0,48,1,1,1,4569.810317
1,2,2,24,1,2,0,1,83,2,2,1,951.7531246
1,2,2,25,1,2,1,1,9,1,1,1,910.056442
1,2,2,26,2,2,1,0,70,2,2,1,3526.166305
1,2,2,27,2,1,0,1,51,1,1,1,838.2495842
1,2,2,28,2,1,1,1,124,2,2,1,2920.946926
1,2,2,29,1,1,1,0,112,2,2,1,3505.325338
1,2,2,30,2,2,0,0,104,2,99,99,99000
1,2,2,31,2,1,0,1,105,2,2,1,1821.18369
1,2,2,32,2,2,0,1,27,1,1,1,1280.975716
1,2,2,33,1,1,0,0,37,1,1,1,3385.988147
1,2,2,34,1,1,1,1,101,2,2,1,2703.355567
1,2,2,35,2,2,0,0,98,2,2,1,4040.220637
1,2,2,36,2,1,0,1,80,2,2,1,4123.334119
1,2,2,37,1,1,1,0,1,1,1,1,2179.096195
1,2,2,38,2,2,0,0,13,1,1,1,4809.400332
1,2,2,39,2,2,1,1,39,1,99,99,99000
1,2,2,40,2,1,0,1,109,2,2,1,1425.908061
1,2,2,41,1,2,0,0,67,2,2,1,1149.871519
1,2,2,42,1,2,1,1,32,1,1,1,659.6711599
1,2,2,43,2,2,1,0,127,2,2,1,1454.082449
1,2,2,44,2,1,0,1,11,1,1,1,1472.785651
1,2,2,45,1,1,1,0,29,1,1,1,1218.515651
1,2,2,46,1,1,1,1,72,2,2,1,997.9122481
1,2,2,47,1,2,0,1,3,1,1,1,954.4872073
1,2,2,48,2,2,1,0,34,1,99,99,99000
1,2,3,1,1,1,99,99,106,2,2,1,1440.945515
1,2,3,2,1,2,0,1,97,2,2,1,595.5904583
1,2,3,3,1,2,1,1,67,2,2,1,632.3928512
1,2,3,4,2,1,0,0,25,1,1,1,3291.997968
1,2,3,5,2,1,1,1,6,1,1,1,1044.52951
1,2,3,6,1,1,1,0,70,2,2,1,1183.525614
1,2,3,7,2,2,0,0,43,1,99,99,99000
1,2,3,8,2,2,1,1,72,2,2,1,2977.239917
1,2,3,9,1,1,0,0,77,2,2,1,783.3185056
1,2,3,10,1,2,0,1,46,1,1,1,675.7197888
1,2,3,11,1,2,1,1,90,2,2,1,709.3504788
1,2,3,12,2,2,1,0,105,2,99,99,99000
1,2,3,13,1,1,0,0,54,1,2,0,1866.360172
1,2,3,14,2,1,0,0,75,2,2,1,1059.560553
1,2,3,15,1,2,0,0,92,2,2,1,621.7854572
1,2,3,16,1,2,1,1,15,1,1,1,593.6883343
1,2,3,17,1,1,0,1,1,1,1,1,1526.339429
1,2,3,18,2,1,1,0,122,2,2,1,1021.916904
1,2,3,19,2,2,0,1,33,1,1,1,937.8323229
1,2,3,20,1,2,1,0,5,1,1,1,656.78351
1,2,3,21,2,1,0,0,22,1,1,1,2043.282695
1,2,3,22,2,1,1,1,3,1,1,1,1869.969815
1,2,3,23,1,1,1,0,35,1,1,1,735.7307854
1,2,3,24,1,2,0,1,119,2,2,1,758.3251181
1,2,3,25,1,2,1,1,11,1,1,1,725.0919724
1,2,3,26,2,2,1,0,112,2,2,1,724.1090103
1,2,3,27,2,1,0,1,64,1,1,1,1163.87183
1,2,3,28,2,1,1,1,121,2,2,1,962.0944201
1,2,3,29,1,1,1,0,81,2,2,1,792.2773706
1,2,3,30,2,2,0,0,103,2,2,1,2853.438042
1,2,3,31,2,1,0,1,78,2,2,1,751.572947
1,2,3,32,2,2,0,1,38,1,1,1,893.9385633
1,2,3,33,1,1,0,0,20,1,1,1,766.637011
1,2,3,34,1,1,1,1,82,2,2,1,700.5009386
1,2,3,35,2,2,0,0,124,2,1,0,3477.267007
1,2,3,36,2,1,0,1,83,2,2,1,877.7556033
1,2,3,37,1,1,1,0,48,1,1,1,1135.266876
1,2,3,38,2,2,0,0,32,1,1,1,3838.789797
1,2,3,39,2,2,1,1,40,1,1,1,1769.378788
1,2,3,40,2,1,0,1,87,2,2,1,879.3294318
1,2,3,41,1,2,0,0,86,2,2,1,648.9518764
1,2,3,42,1,2,1,1,49,1,1,1,794.7857506
1,2,3,43,2,2,1,0,113,2,2,1,728.3585723
1,2,3,44,2,1,0,1,2,1,1,1,847.4101075
1,2,3,45,1,1,1,0,47,1,1,1,898.858822
1,2,3,46,1,1,1,1,80,2,2,1,1195.001835
1,2,3,47,1,2,0,1,14,1,1,1,695.9500122
1,2,3,48,2,2,1,0,16,1,1,1,832.4008659
1,2,4,1,1,1,99,99,124,2,2,1,1787.818777
1,2,4,2,1,2,0,1,110,2,2,1,592.7714165
1,2,4,3,1,2,1,1,103,2,2,1,813.749922
1,2,4,4,2,1,0,0,18,1,99,99,99000
1,2,4,5,2,1,1,1,37,1,1,1,1422.132668
1,2,4,6,1,1,1,0,93,2,2,1,688.8836524
1,2,4,7,2,2,0,0,64,1,1,1,945.5828439
1,2,4,8,2,2,1,1,118,2,99,99,99000
1,2,4,9,1,1,0,0,70,2,2,1,909.1888964
1,2,4,10,1,2,0,1,27,1,1,1,701.2896161
1,2,4,11,1,2,1,1,74,2,2,1,805.6935472
1,2,4,12,2,2,1,0,95,2,2,1,1882.145909
1,2,4,13,1,1,0,0,51,1,1,1,3179.319974
1,2,4,14,2,1,0,0,107,2,2,1,680.686214
1,2,4,15,1,2,0,0,75,2,2,1,738.3375894
1,2,4,16,1,2,1,1,35,1,1,1,624.7949358
1,2,4,17,1,1,0,1,58,1,99,99,99000
1,2,4,18,2,1,1,0,96,2,2,1,744.4710005
1,2,4,19,2,2,0,1,63,1,1,1,935.6602528
1,2,4,20,1,2,1,0,6,1,1,1,622.6921161
1,2,4,21,2,1,0,0,34,1,1,1,2202.394566
1,2,4,22,2,1,1,1,36,1,1,1,1494.682998
1,2,4,23,1,1,1,0,25,1,1,1,1167.448131
1,2,4,24,1,2,0,1,72,2,2,1,716.7364773
1,2,4,25,1,2,1,1,16,1,1,1,820.5424887
1,2,4,26,2,2,1,0,106,2,2,1,1072.619901
1,2,4,27,2,1,0,1,62,1,1,1,2194.17148
1,2,4,28,2,1,1,1,65,2,2,1,726.6815105
1,2,4,29,1,1,1,0,104,2,2,1,3437.35575
1,2,4,30,2,2,0,0,81,2,2,1,3872.608039
1,2,4,31,2,1,0,1,114,2,2,1,1793.96918
1,2,4,32,2,2,0,1,2,1,1,1,1294.743271
1,2,4,33,1,1,0,0,60,1,1,1,775.9052562
1,2,4,34,1,1,1,1,101,2,2,1,853.2408723
1,2,4,35,2,2,0,0,66,2,2,1,2254.931399
1,2,4,36,2,1,0,1,91,2,2,1,1065.525969
1,2,4,37,1,1,1,0,32,1,1,1,1426.797087
1,2,4,38,2,2,0,0,42,1,1,1,1198.968627
1,2,4,39,2,2,1,1,26,1,1,1,3163.034421
1,2,4,40,2,1,0,1,69,2,2,1,1209.371799
1,2,4,41,1,2,0,0,94,2,2,1,1093.904259
1,2,4,42,1,2,1,1,55,1,1,1,766.8053266
1,2,4,43,2,2,1,0,119,2,2,1,1356.195688
1,2,4,44,2,1,0,1,20,1,1,1,898.4959018
1,2,4,45,1,1,1,0,11,1,1,1,818.9420495
1,2,4,46,1,1,1,1,112,2,2,1,662.6428077
1,2,4,47,1,2,0,1,24,1,1,1,760.4962257
1,2,4,48,2,2,1,0,9,1,1,1,919.0092157
1,2,5,1,1,1,99,99,126,2,2,1,1421.12534
1,2,5,2,1,2,0,1,97,2,2,1,769.2906228
1,2,5,3,1,2,1,1,118,2,2,1,574.4074094
1,2,5,4,2,1,0,0,11,1,1,1,676.0439156
1,2,5,5,2,1,1,1,47,1,1,1,669.4305651
1,2,5,6,1,1,1,0,83,2,2,1,679.6763213
1,2,5,7,2,2,0,0,38,1,1,1,1160.882229
1,2,5,8,2,2,1,1,81,2,2,1,774.9835295
1,2,5,9,1,1,0,0,108,2,2,1,796.5990677
1,2,5,10,1,2,0,1,33,1,1,1,761.5513224
1,2,5,11,1,2,1,1,122,2,2,1,607.8047031
1,2,5,12,2,2,1,0,101,2,2,1,1276.373814
1,2,5,13,1,1,0,0,39,1,1,1,661.8954875
1,2,5,14,2,1,0,0,93,2,2,1,631.4124544
1,2,5,15,1,2,0,0,70,2,1,0,634.2802276
1,2,5,16,1,2,1,1,16,1,1,1,605.0100266
1,2,5,17,1,1,0,1,64,1,1,1,968.9357178
1,2,5,18,2,1,1,0,111,2,2,1,710.7030936
1,2,5,19,2,2,0,1,49,1,2,0,1166.39079
1,2,5,20,1,2,1,0,62,1,1,1,666.5919665
1,2,5,21,2,1,0,0,35,1,1,1,724.5742022
1,2,5,22,2,1,1,1,18,1,1,1,1100.174888
1,2,5,23,1,1,1,0,6,1,99,99,99000
1,2,5,24,1,2,0,1,121,2,2,1,608.13396
1,2,5,25,1,2,1,1,9,1,1,1,556.6547886
1,2,5,26,2,2,1,0,114,2,2,1,1193.902175
1,2,5,27,2,1,0,1,7,1,1,1,606.7117751
1,2,5,28,2,1,1,1,119,2,2,1,675.2103544
1,2,5,29,1,1,1,0,78,2,2,1,4533.437529
1,2,5,30,2,2,0,0,68,2,2,1,2764.075732
1,2,5,31,2,1,0,1,128,2,2,1,2394.875519
1,2,5,32,2,2,0,1,26,1,99,99,99000
1,2,5,33,1,1,0,0,32,1,1,1,3763.286734
1,2,5,34,1,1,1,1,103,2,99,99,99000
1,2,5,35,2,2,0,0,106,2,2,1,869.1753671
1,2,5,36,2,1,0,1,82,2,2,1,615.1224133
1,2,5,37,1,1,1,0,10,1,1,1,698.4667275
1,2,5,38,2,2,0,0,27,1,1,1,866.4893745
1,2,5,39,2,2,1,1,17,1,1,1,1083.478004
1,2,5,40,2,1,0,1,84,2,2,1,876.6270885
1,2,5,41,1,2,0,0,123,2,2,1,741.9485147
1,2,5,42,1,2,1,1,56,1,1,1,652.7814511
1,2,5,43,2,2,1,0,104,2,2,1,2175.185828
1,2,5,44,2,1,0,1,42,1,1,1,653.1546307
1,2,5,45,1,1,1,0,15,1,1,1,1446.878552
1,2,5,46,1,1,1,1,107,2,99,99,99000
1,2,5,47,1,2,0,1,1,1,1,1,724.8896733
1,2,5,48,2,2,1,0,12,1,1,1,716.1609991
1,2,6,1,1,1,99,99,94,2,2,1,1613.934909
1,2,6,2,1,2,0,1,67,2,2,1,586.1789049
1,2,6,3,1,2,1,1,66,2,2,1,462.6533873
1,2,6,4,2,1,0,0,26,1,1,1,657.1512385
1,2,6,5,2,1,1,1,60,1,1,1,619.1481962
1,2,6,6,1,1,1,0,108,2,2,1,1518.788321
1,2,6,7,2,2,0,0,55,1,1,1,1518.751453
1,2,6,8,2,2,1,1,72,2,2,1,902.0529664
1,2,6,9,1,1,0,0,89,2,2,1,798.6287908
1,2,6,10,1,2,0,1,48,1,1,1,2074.554085
1,2,6,11,1,2,1,1,100,2,2,1,1244.303487
1,2,6,12,2,2,1,0,97,2,2,1,999.1991394
1,2,6,13,1,1,0,0,44,1,1,1,2771.681021
1,2,6,14,2,1,0,0,106,2,2,1,681.3280564
1,2,6,15,1,2,0,0,99,2,2,1,698.6449813
1,2,6,16,1,2,1,1,59,1,1,1,962.7571017
1,2,6,17,1,1,0,1,39,1,1,1,3008.962713
1,2,6,18,2,1,1,0,107,2,2,1,717.6315947
1,2,6,19,2,2,0,1,30,1,1,1,1117.197822
1,2,6,20,1,2,1,0,43,1,1,1,804.8426732
1,2,6,21,2,1,0,0,12,1,1,1,832.6913305
1,2,6,22,2,1,1,1,15,1,1,1,739.9636758
1,2,6,23,1,1,1,0,47,1,1,1,754.763565
1,2,6,24,1,2,0,1,126,2,2,1,577.0177408
1,2,6,25,1,2,1,1,20,1,1,1,814.2619212
1,2,6,26,2,2,1,0,86,2,2,1,1138.542132
1,2,6,27,2,1,0,1,6,1,1,1,777.5162742
1,2,6,28,2,1,1,1,123,2,2,1,791.0334403
1,2,6,29,1,1,1,0,68,2,2,1,1212.365889
1,2,6,30,2,2,0,0,81,2,2,1,1928.398648
1,2,6,31,2,1,0,1,87,2,2,1,872.1482973
1,2,6,32,2,2,0,1,18,1,99,99,99000
1,2,6,33,1,1,0,0,52,1,99,99,99000
1,2,6,34,1,1,1,1,102,2,2,1,1297.321221
1,2,6,35,2,2,0,0,117,2,2,1,3082.772042
1,2,6,36,2,1,0,1,112,2,2,1,795.3644348
1,2,6,37,1,1,1,0,64,1,99,99,99000
1,2,6,38,2,2,0,0,54,1,2,0,828.1538691
1,2,6,39,2,2,1,1,31,1,1,1,758.9034815
1,2,6,40,2,1,0,1,116,2,2,1,725.3625593
1,2,6,41,1,2,0,0,73,2,2,1,892.8882759
1,2,6,42,1,2,1,1,40,1,1,1,573.8957315
1,2,6,43,2,2,1,0,128,2,2,1,731.1272803
1,2,6,44,2,1,0,1,53,1,1,1,674.3117105
1,2,6,45,1,1,1,0,13,1,1,1,819.536123
1,2,6,46,1,1,1,1,65,2,2,1,935.1633219
1,2,6,47,1,2,0,1,3,1,1,1,630.0575961
1,2,6,48,2,2,1,0,33,1,1,1,1169.72696
1,2,7,1,1,1,99,99,123,2,99,99,99000
1,2,7,2,1,2,0,1,65,2,2,1,922.3226234
1,2,7,3,1,2,1,1,115,2,2,1,609.310885
1,2,7,4,2,1,0,0,41,1,1,1,653.1020524
1,2,7,5,2,1,1,1,3,1,1,1,735.3370874
1,2,7,6,1,1,1,0,81,2,2,1,2126.459655
1,2,7,7,2,2,0,0,46,1,1,1,758.285684
1,2,7,8,2,2,1,1,74,2,2,1,764.6435159
1,2,7,9,1,1,0,0,86,2,2,1,3251.073291
1,2,7,10,1,2,0,1,28,1,1,1,1173.102565
1,2,7,11,1,2,1,1,124,2,2,1,714.2886911
1,2,7,12,2,2,1,0,110,2,2,1,3217.690425
1,2,7,13,1,1,0,0,59,1,1,1,3422.073998
1,2,7,14,2,1,0,0,101,2,2,1,1257.762624
1,2,7,15,1,2,0,0,122,2,2,1,859.6548093
1,2,7,16,1,2,1,1,37,1,1,1,990.1854512
1,2,7,17,1,1,0,1,14,1,99,99,99000
1,2,7,18,2,1,1,0,108,2,2,1,863.2246978
1,2,7,19,2,2,0,1,34,1,1,1,1209.716445
1,2,7,20,1,2,1,0,10,1,1,1,645.9254059
1,2,7,21,2,1,0,0,30,1,1,1,840.7095531
1,2,7,22,2,1,1,1,20,1,1,1,660.0959557
1,2,7,23,1,1,1,0,50,1,99,99,99000
1,2,7,24,1,2,0,1,119,2,2,1,810.7093452
1,2,7,25,1,2,1,1,5,1,1,1,718.7360637
1,2,7,26,2,2,1,0,85,2,2,1,1110.211933
1,2,7,27,2,1,0,1,16,1,1,1,3054.859906
1,2,7,28,2,1,1,1,103,2,1,0,729.0263837
1,2,7,29,1,1,1,0,114,2,2,1,2215.186534
1,2,7,30,2,2,0,0,96,2,2,1,1483.205494
1,2,7,31,2,1,0,1,93,2,1,0,851.4390965
1,2,7,32,2,2,0,1,56,1,1,1,3284.149022
1,2,7,33,1,1,0,0,6,1,2,0,3957.740983
1,2,7,34,1,1,1,1,71,2,1,0,2427.033369
1,2,7,35,2,2,0,0,127,2,2,1,989.9696871
1,2,7,36,2,1,0,1,94,2,2,1,818.4637139
1,2,7,37,1,1,1,0,38,1,99,99,99000
1,2,7,38,2,2,0,0,44,1,1,1,2530.139189
1,2,7,39,2,2,1,1,52,1,1,1,913.7507235
1,2,7,40,2,1,0,1,69,2,2,1,938.3718935
1,2,7,41,1,2,0,0,72,2,2,1,2817.155983
1,2,7,42,1,2,1,1,53,1,1,1,3877.098051
1,2,7,43,2,2,1,0,91,2,2,1,862.4106925
1,2,7,44,2,1,0,1,48,1,1,1,831.7167046
1,2,7,45,1,1,1,0,7,1,1,1,1481.982723
1,2,7,46,1,1,1,1,113,2,2,1,1746.65333
1,2,7,47,1,2,0,1,63,1,1,1,1984.988835
1,2,7,48,2,2,1,0,49,1,1,1,2325.116017
1,2,8,1,1,1,99,99,121,2,2,1,1571.355292
1,2,8,2,1,2,0,1,107,2,2,1,1176.455086
1,2,8,3,1,2,1,1,79,2,2,1,597.0020629
1,2,8,4,2,1,0,0,43,1,1,1,593.5251485
1,2,8,5,2,1,1,1,42,1,1,1,821.8742637
1,2,8,6,1,1,1,0,72,2,2,1,656.3708964
1,2,8,7,2,2,0,0,50,1,1,1,2073.96482
1,2,8,8,2,2,1,1,66,2,2,1,819.0145055
1,2,8,9,1,1,0,0,123,2,2,1,918.2083551
1,2,8,10,1,2,0,1,22,1,1,1,652.9984982
1,2,8,11,1,2,1,1,81,2,2,1,966.6238665
1,2,8,12,2,2,1,0,82,2,2,1,1156.066486
1,2,8,13,1,1,0,0,27,1,1,1,738.3212387
1,2,8,14,2,1,0,0,120,2,2,1,689.1664225
1,2,8,15,1,2,0,0,69,2,2,1,569.6464898
1,2,8,16,1,2,1,1,30,1,1,1,582.6141462
1,2,8,17,1,1,0,1,8,1,1,1,890.7790435
1,2,8,18,2,1,1,0,80,2,2,1,675.4751704
1,2,8,19,2,2,0,1,44,1,1,1,1083.719737
1,2,8,20,1,2,1,0,56,1,1,1,627.9650349
1,2,8,21,2,1,0,0,12,1,1,1,734.7398088
1,2,8,22,2,1,1,1,41,1,1,1,493.6862504
1,2,8,23,1,1,1,0,9,1,1,1,845.3226765
1,2,8,24,1,2,0,1,70,2,2,1,552.1227773
1,2,8,25,1,2,1,1,61,1,1,1,845.2486182
1,2,8,26,2,2,1,0,109,2,2,1,1191.275173
1,2,8,27,2,1,0,1,11,1,1,1,723.6431777
1,2,8,28,2,1,1,1,98,2,2,1,690.7893033
1,2,8,29,1,1,1,0,75,2,2,1,1043.056991
1,2,8,30,2,2,0,0,111,2,2,1,901.1132861
1,2,8,31,2,1,0,1,96,2,2,1,740.7305529
1,2,8,32,2,2,0,1,60,1,1,1,907.1392962
1,2,8,33,1,1,0,0,52,1,1,1,850.5721921
1,2,8,34,1,1,1,1,125,2,2,1,715.9792189
1,2,8,35,2,2,0,0,117,2,2,1,874.9388056
1,2,8,36,2,1,0,1,89,2,2,1,668.0699359
1,2,8,37,1,1,1,0,3,1,99,99,99000
1,2,8,38,2,2,0,0,57,1,1,1,808.7450247
1,2,8,39,2,2,1,1,20,1,1,1,1260.163282
1,2,8,40,2,1,0,1,74,2,2,1,709.7124374
1,2,8,41,1,2,0,0,128,2,2,1,1005.715028
1,2,8,42,1,2,1,1,5,1,1,1,897.0493516
1,2,8,43,2,2,1,0,104,2,2,1,737.4200304
1,2,8,44,2,1,0,1,14,1,1,1,783.4816915
1,2,8,45,1,1,1,0,19,1,1,1,2843.971345
1,2,8,46,1,1,1,1,115,2,2,1,895.4037083
1,2,8,47,1,2,0,1,10,1,1,1,672.1906164
1,2,8,48,2,2,1,0,25,1,1,1,1257.1304
1,2,9,1,1,1,99,99,77,2,2,1,769.28902
1,2,9,2,1,2,0,1,83,2,2,1,694.8859384
1,2,9,3,1,2,1,1,100,2,2,1,799.467803
1,2,9,4,2,1,0,0,45,1,1,1,691.3404153
1,2,9,5,2,1,1,1,22,1,1,1,532.3189525
1,2,9,6,1,1,1,0,105,2,2,1,3762.82571
1,2,9,7,2,2,0,0,32,1,1,1,1856.672902
1,2,9,8,2,2,1,1,89,2,2,1,1610.971917
1,2,9,9,1,1,0,0,95,2,2,1,846.8371942
1,2,9,10,1,2,0,1,57,1,1,1,728.7157215
1,2,9,11,1,2,1,1,74,2,2,1,767.8434318
1,2,9,12,2,2,1,0,66,2,2,1,668.6050184
1,2,9,13,1,1,0,0,9,1,1,1,998.1991863
1,2,9,14,2,1,0,0,79,2,2,1,633.5457317
1,2,9,15,1,2,0,0,85,2,2,1,700.2467019
1,2,9,16,1,2,1,1,8,1,1,1,675.5120396
1,2,9,17,1,1,0,1,42,1,1,1,972.7899791
1,2,9,18,2,1,1,0,67,2,1,0,697.3523195
1,2,9,19,2,2,0,1,18,1,1,1,2609.165653
1,2,9,20,1,2,1,0,7,1,1,1,652.4377675
1,2,9,21,2,1,0,0,29,1,99,99,99000
1,2,9,22,2,1,1,1,1,1,1,1,817.9776832
1,2,9,23,1,1,1,0,54,1,1,1,605.1347405
1,2,9,24,1,2,0,1,121,2,2,1,576.4329648
1,2,9,25,1,2,1,1,41,1,1,1,813.6652834
1,2,9,26,2,2,1,0,101,2,2,1,1560.886076
1,2,9,27,2,1,0,1,38,1,1,1,894.7484004
1,2,9,28,2,1,1,1,93,2,2,1,694.8400922
1,2,9,29,1,1,1,0,110,2,1,0,903.281508
1,2,9,30,2,2,0,0,72,2,2,1,814.2231284
1,2,9,31,2,1,0,1,104,2,2,1,697.83322
1,2,9,32,2,2,0,1,14,1,1,1,769.357949
1,2,9,33,1,1,0,0,23,1,1,1,3590.935016
1,2,9,34,1,1,1,1,98,2,2,1,987.0224055
1,2,9,35,2,2,0,0,90,2,99,99,99000
1,2,9,36,2,1,0,1,69,2,2,1,706.3512597
1,2,9,37,1,1,1,0,11,1,1,1,898.3663791
1,2,9,38,2,2,0,0,44,1,1,1,921.547411
1,2,9,39,2,2,1,1,34,1,2,0,1632.727238
1,2,9,40,2,1,0,1,119,2,2,1,633.6819865
1,2,9,41,1,2,0,0,94,2,2,1,644.0434796
1,2,9,42,1,2,1,1,56,1,1,1,542.2835425
1,2,9,43,2,2,1,0,80,2,2,1,868.8012259
1,2,9,44,2,1,0,1,64,1,1,1,621.7921898
1,2,9,45,1,1,1,0,26,1,2,0,3481.020921
1,2,9,46,1,1,1,1,118,2,2,1,936.9436176
1,2,9,47,1,2,0,1,13,1,1,1,655.1923682
1,2,9,48,2,2,1,0,28,1,1,1,856.7899219
1,2,10,1,1,1,99,99,117,2,2,1,869.1134909
1,2,10,2,1,2,0,1,72,2,2,1,901.3197524
1,2,10,3,1,2,1,1,109,2,2,1,1181.34104
1,2,10,4,2,1,0,0,39,1,1,1,944.5338384
1,2,10,5,2,1,1,1,22,1,1,1,574.7459638
1,2,10,6,1,1,1,0,115,2,2,1,2132.027847
1,2,10,7,2,2,0,0,33,1,1,1,1746.182047
1,2,10,8,2,2,1,1,127,2,2,1,1280.617285
1,2,10,9,1,1,0,0,99,2,2,1,1080.808683
1,2,10,10,1,2,0,1,41,1,1,1,681.3091408
1,2,10,11,1,2,1,1,86,2,2,1,690.1410483
1,2,10,12,2,2,1,0,119,2,2,1,794.4661118
1,2,10,13,1,1,0,0,56,1,1,1,1550.358832
1,2,10,14,2,1,0,0,118,2,2,1,579.4543056
1,2,10,15,1,2,0,0,88,2,2,1,823.6654592
1,2,10,16,1,2,1,1,19,1,1,1,778.5175103
1,2,10,17,1,1,0,1,54,1,1,1,2839.975378
1,2,10,18,2,1,1,0,81,2,2,1,673.3104745
1,2,10,19,2,2,0,1,26,1,1,1,850.7449958
1,2,10,20,1,2,1,0,7,1,1,1,603.7571193
1,2,10,21,2,1,0,0,37,1,1,1,991.3235842
1,2,10,22,2,1,1,1,34,1,1,1,531.568747
1,2,10,23,1,1,1,0,53,1,1,1,1073.7295
1,2,10,24,1,2,0,1,70,2,2,1,634.3209436
1,2,10,25,1,2,1,1,13,1,1,1,699.7151463
1,2,10,26,2,2,1,0,107,2,2,1,787.2705502
1,2,10,27,2,1,0,1,27,1,1,1,759.4468999
1,2,10,28,2,1,1,1,85,2,2,1,589.0309685
1,2,10,29,1,1,1,0,126,2,2,1,1401.781258
1,2,10,30,2,2,0,0,97,2,2,1,972.8973801
1,2,10,31,2,1,0,1,120,2,2,1,745.8508662
1,2,10,32,2,2,0,1,50,1,1,1,920.0918842
1,2,10,33,1,1,0,0,28,1,1,1,2471.373726
1,2,10,34,1,1,1,1,100,2,2,1,704.4552271
1,2,10,35,2,2,0,0,75,2,2,1,1583.706112
1,2,10,36,2,1,0,1,116,2,2,1,540.6459142
